frame,timestamp,aspect_ratio_nose_to_lips_lips_to_chin,aspect_ratio_between_lips_to_mouth_width,aspect_ratio_top_lip_heigh_to_mouth_width,aspect_ratio_bottom_lip_heigh_to_mouth_width,aspect_ratio__mouth_width__nose_to_chin,aspect_ratio__mouth_width__outside_lips,aspect_ratio__mouth_width__inside_lips,anchor_to_top_lip_top,anchor_to_bottom_lip_bottom,anchor_to_top_lip_bottom,anchor_to_bottom_lip_top,anchor_to_top_lip_top_center,anchor_to_top_lip_bottom_center,anchor_to_bottom_lip_top_center,anchor_to_bottom_lip_bottom_center,anchor_to_chin,anchor_to_nose,teeth,lips,action
613,20.434665362885703,0.4220572279059797,0.0279089506549901,0.1154614053674162,0.1595755304240779,0.716891927986839,0.716891927986839,35.83079895629113,76.04341487849595,72.89407848225073,69.0941170815567,68.31837736615417,95.25065712909768,91.53454138415248,91.35367861620156,95.70513063570598,191.7416666261746,125.64974446627082,closed,closed,other
614,20.46800086918731,0.4234941225095124,0.0547086465317332,0.1040020059758442,0.1478847749189802,0.7185222302262563,0.7185222302262563,18.278646309042944,77.19397936996492,71.68767824155569,69.38339817824796,67.73154912302122,96.59493859491572,92.47469021537304,91.8513994027936,95.61587951189225,190.1251189290007,128.11301197838662,closed,closed,other
615,20.50133637548892,0.4419692156301916,0.0506285691374615,0.1044817590987979,0.1541520481698088,0.709555173140652,0.709555173140652,19.75169389608663,76.94474668589271,72.57589698742626,69.71298127227982,68.38372900593495,95.62009539278245,91.61512530820926,91.05563724254976,95.04232956259628,189.5222172483255,128.51560628780803,closed,closed,other
616,20.534671881790526,0.4226204103134898,0.0977936581233589,0.0915890265956259,0.1552047693097408,0.6889269188595966,0.6889269188595966,10.225611958789584,74.68941924493227,71.10899684931667,67.42785728643571,65.54158303027324,92.3547426460224,88.54503095945597,87.59646633677038,92.83799705153277,188.61012850186688,123.51623483074955,closed,closed,other
617,20.568007388092138,0.4151971102287995,0.0551309790163218,0.1028568737990358,0.1460630836622297,0.7136944152714356,0.7136944152714356,18.13862220193738,76.0322414338234,72.2848973518295,69.20340948237441,67.86235680962882,96.80576721601422,92.97863464513055,92.49163665157056,96.57004534205656,194.39328232613764,127.84760711577115,closed,closed,other
618,20.601342894393746,0.414955161185069,0.0508409668075451,0.1079239230028855,0.1529407721657727,0.6978003034806372,0.6978003034806372,19.66917749195112,74.12977130569666,69.1367425276203,66.89066649191369,64.88384676353611,93.02569576209235,89.01492104902039,88.51255353593882,92.46343436154972,188.92526502754197,124.00572378119308,closed,closed,other
619,20.63467840069535,0.4230782471736253,0.0577447401539622,0.1052333673838267,0.1552609685934116,0.7013007258052619,0.7013007258052619,17.317594595347455,75.96644968751869,70.3170914295755,68.0942329524805,66.42676288260698,95.45168880009707,91.13624615124286,90.4092061604081,94.3250257114954,190.13280373256393,127.81746874486846,closed,closed,other
620,20.66801390699696,0.4033173627944148,0.0772840452640884,0.1094326798676941,0.1425047382303397,0.6932404101068494,0.6932404101068494,12.939281278339998,78.34215533692498,72.22042405637214,70.8121037467655,68.85812279645027,97.37062902446549,92.45580953107364,91.4986797244461,95.39676298861428,194.62851966199312,129.70128616033594,closed,closed,other
621,20.70134941329857,0.4205227440202752,0.0391460337530632,0.1184188122420256,0.1616717155091593,0.7244348839766526,0.7244348839766526,25.545372139310267,78.81044291820965,73.33816770326919,70.31314205561912,69.37310061464544,98.45993708711478,93.56100323959024,93.04016979538284,96.81959661875352,190.1626924096676,130.0075503217418,closed,closed,other
622,20.734684919600173,0.4533698815440071,0.072747619557423,0.1128269707864321,0.1605444579715601,0.7172284868797153,0.7172284868797153,13.74615425334507,80.26287584129844,74.53489594364824,70.87348846187788,68.85826144023795,99.66190439278816,94.43864074726966,93.48395645648432,98.18387688908226,189.5056404324428,133.7186292063513,closed,closed,other
623,20.76802042590178,0.4506532144374665,0.0507927692045682,0.1125619922202425,0.1553590947779623,0.7173347341168493,0.7173347341168493,19.687841707792938,79.3916802244999,73.12724557581268,71.33127316267121,69.89809821004532,98.83624642519445,94.07080621901764,93.40999652106088,97.21541929075586,189.75378706800603,133.1075083369206,closed,closed,other
624,20.80135593220339,0.4199119912757031,0.0901768332662906,0.1068451316184529,0.1630488608839732,0.6749612214434314,0.6749612214434314,11.089322653935042,77.8176326759733,71.08428022358723,69.72335930446546,66.87207342332216,95.87890720937408,90.73083062589804,89.40800402052608,94.30126021968228,192.66655011522855,129.74578963055697,closed,closed,other
625,20.834691438504997,0.4697060405730861,0.1075429923689485,0.102368126029722,0.1530311417700257,0.6738437227557477,0.6738437227557477,9.298606798751631,77.19578561009165,71.65337365247886,69.03171662195923,65.8720146616738,94.88581168276048,89.91761586730804,88.50928841646933,93.48493702538308,187.34092057105505,131.88952757009952,closed,closed,other
626,20.868026944806605,0.4335825739559257,0.0836854957763532,0.1150147128060283,0.159026909535726,0.6970140318288707,0.6970140318288707,11.949502010150812,79.36246303887647,72.00202052807356,69.9590498662416,67.82328523303127,98.45340551395246,92.70846664109273,91.3964500102086,95.86671465246228,189.50225826925117,132.75859772065044,closed,closed,other
627,20.901362451108213,0.4457050819753316,0.0486410723879248,0.1306309407069359,0.174363149521791,0.6977085558143729,0.6977085558143729,20.558757258161297,81.40802599813921,70.93096149233705,69.64496678904669,67.6741219294237,99.84536123999584,93.14411662792182,92.17235985450122,95.43464425780483,186.91563544695492,135.93916532820992,closed,closed,other
628,20.93469795740982,0.4491371037122567,0.0467171513123393,0.1322491397617053,0.153975462188722,0.6917345960761067,0.6917345960761067,21.405414754727783,79.46178782675733,69.4388759894927,68.02225021370319,67.09754157844466,98.74882389824812,92.36124935922058,91.56373406091306,94.42600925578498,187.3007323644235,135.6526902537666,closed,closed,other
629,20.96803346371143,0.4243517278719715,0.0566540238192545,0.1343668154117069,0.1791557538822758,0.6869524237206832,0.6869524237206832,17.65099692107198,80.24967805818136,70.64753161502159,68.6055453694035,66.54822782974553,97.88496072011426,91.1234929044624,90.09464255564905,94.32159405449316,188.2359988599347,132.09010141911693,closed,closed,other
630,21.001368970013036,0.4457050819753316,0.0741604225189618,0.1172579237001805,0.1620584411850823,0.6863457128056977,0.6863457128056977,13.48428131924832,80.66016338487081,69.94086448882153,69.55436917818405,67.1441737995121,98.12665421159886,91.7439966428013,90.07643669072796,93.22638313073662,184.99143634608097,134.808792209685,closed,closed,other
631,21.034704476314644,0.4569267094109636,0.0851903751175957,0.1138503692258361,0.1480900352947174,0.6749754427358553,0.6749754427358553,11.738415268386976,77.55555788848898,68.34841380031082,67.38818170773982,64.82341429209806,96.31377436244682,90.43270047892683,88.83705722201337,92.10250749411586,185.2234065759185,134.10057540298288,closed,closed,other
632,21.068039982616252,0.444382121210336,0.100456121971659,0.1053914060025486,0.1580871090038229,0.6406407832851453,0.6406407832851453,9.95459490544661,76.10215816891292,66.66211362087623,66.50808721374744,62.83810559416912,93.73213921133976,88.0634934700366,85.94570557791128,89.53144482023329,188.1776148154206,132.42657152844902,closed,closed,other
633,21.10137548891786,0.4449462223502347,0.0940240949535059,0.094923867559418,0.1346220167180803,0.6350574806752438,0.6350574806752438,10.635571663779274,74.64812908934081,65.68832217445956,65.76477665091866,62.75396066246494,92.0360864979818,87.44605039811478,85.75248240426114,88.56099350494642,190.9791102165522,131.31701391910957,closed,closed,other
634,21.134710995219468,0.4947891260871136,0.0953871712881346,0.0828670790465041,0.1475406396331114,0.6300682104461376,0.6300682104461376,10.483590051950642,74.03855411270084,66.33900516525712,66.86514446837462,64.36374529315043,91.14278285726476,87.1845622262876,85.3465884907295,88.50670623544983,187.95015500109972,133.97836107763757,closed,closed,other
635,21.168046501521076,0.4836204889724431,0.1023196661420588,0.1088170723492276,0.1811515511292528,0.6058584156189554,0.6058584156189554,9.773292248741482,74.36832478663642,65.84339781259969,64.19735577866163,60.76320495973059,91.01291750252544,85.28695469652624,83.23160873079075,88.01257934001123,188.8250023246436,134.14761333604685,closed,closed,other
636,21.201382007822684,0.4836361336223605,0.1399353100293449,0.09971792157781,0.1466844364570786,0.6150955461255604,0.6150955461255604,7.146159177339132,75.14549478067431,68.99680494115353,65.53904005347441,62.459503941186554,92.71450635540712,87.68153739624381,86.04427644910007,91.35140508189522,194.44515679985744,135.19336491799322,closed,closed,other
637,21.23471751412429,0.5217071551959286,0.1849000654084097,0.0924500327042048,0.1500602552656362,0.6359524418048579,0.6359524418048579,5.4083269131959835,76.27796949010695,73.35335106275588,67.26674814512842,64.91795486150163,93.94171459039832,89.19651488211208,88.26016745209517,95.84715811080989,191.64495417117752,135.42385694900383,open,closed,other
638,21.2680530204259,0.5038310202606585,0.2106884023797774,0.0969057514096094,0.1425477517988244,0.6431492755568489,0.6431492755568489,4.746345734766382,76.92516141056339,74.95548069586204,68.17040571053559,65.8881339628453,95.96905826770148,90.63642966538276,89.93758881423312,97.87773798760864,193.2117669184961,135.71464749518293,open,closed,other
639,21.30138852672751,0.5064258615875294,0.2379720685168553,0.1043454206229447,0.1622456515666357,0.6096233844097407,0.6096233844097407,4.202173835914576,78.95866462057327,76.33271291671775,68.46870106534188,65.62025973517859,96.17617107043291,89.83404481370268,88.70566662287266,98.50766803665567,196.92261656652715,138.43521124436256,open,closed,other
640,21.33472403302912,0.5366432565232844,0.2728108625288176,0.1082091781165846,0.1658089912624534,0.6222336794577011,0.6222336794577011,3.665543192563924,80.6718325917307,80.98804380822622,68.8722367346837,67.59411266989858,98.41169797285696,91.54856755191548,91.5710880678185,103.28628491513864,195.68783383389425,140.31547484925116,open,closed,other
641,21.368059539330726,0.5161837108454461,0.3176284615558407,0.1159050357915917,0.1733787382541337,0.5950377389372951,0.5950377389372951,3.1483324734241265,81.94365620612817,83.86403526162457,68.20808327463965,67.57438631637349,98.43707328278924,90.61354688345196,91.56845027579178,105.27761647137952,201.5915971488106,140.25857994844,open,closed,other
642,21.401395045632334,0.5406090629415884,0.3326998987568378,0.111239110671673,0.1877706655189789,0.5951160986802504,0.5951160986802504,3.005711765277318,86.41108145303393,80.35996399440853,70.78711053980305,65.03799984137427,101.52140010877926,92.69729787115506,88.89980794588358,102.21787691468066,191.68586590388833,145.3760682495185,open,closed,other
643,21.434730551933946,0.5548654946558446,0.3747829308968344,0.1131422927549558,0.1839679630053511,0.5751602026592071,0.5751602026592071,2.668211163211346,84.03620171483476,85.92037230701482,70.8026581423786,69.37118890886808,98.72714346670524,90.28508937309012,90.21091306932456,105.34865878764684,197.57580271603496,143.0257447929434,open,closed,other
644,21.46806605823555,0.5476001664395524,0.3122412321760725,0.1179786451761493,0.17321400954421,0.6142089384546381,0.6142089384546381,3.20265197850648,86.38385133939269,86.7111171246579,72.65227773084631,71.26768688378492,102.47616239809544,94.11648278574576,94.37639112972764,108.08411222159586,199.5711135305199,145.45346443684622,open,closed,other
645,21.50140156453716,0.4871654576290388,0.2541843092801849,0.1024457448486127,0.1525105855681109,0.6267764629556724,0.6267764629556724,3.93415314592731,81.09431637801579,80.44334188506107,70.31667340093965,69.344784946585,98.2295263833079,92.01678823249998,91.81809907214463,101.92362280551752,200.44228199419803,137.58273017936574,open,closed,other
646,21.53473707083877,0.5008985215181418,0.1406534517948459,0.0919896399754661,0.1459934225312314,0.6759374746876042,0.6759374746876042,7.109672654593489,80.83354810594238,76.38095404168536,72.13394277456881,69.82648356740282,99.25571992464975,94.64512611850049,93.47114584074512,99.8644637144898,196.00183487176923,138.81565971770522,open,closed,other
647,21.568072577140377,0.4787824590752553,0.0741932729562715,0.0825460710411027,0.1319339602388938,0.692368034834201,0.692368034834201,13.478310905483106,75.1472472082825,71.11622184037356,69.47700030104477,68.10056771939327,95.82444971546867,92.54850369361247,91.6646106128976,94.96638650433565,191.44628949355837,133.1584310033272,open,closed,other
648,21.60140808344198,0.4547812734560353,0.0432176170169075,0.0917567343361018,0.1296528510507226,0.7306693899500358,0.7306693899500358,23.138712150852307,77.14828320203148,72.86105895799625,70.82091952673164,70.67916253919404,96.97181615362688,93.74071601223916,93.29312248788486,95.9292052329966,188.60621049437884,130.26741775501412,open,closed,other
649,21.63474358974359,0.452887183395456,0.044918462016248,0.0945683779078396,0.1211156197488498,0.7444685489583655,0.7444685489583655,22.262560985242057,79.26833207146444,74.01785258978626,73.40136775272421,72.11395747679562,99.64030767102795,96.21178871455028,95.77083567209276,98.13615112459686,189.99570617464855,133.02387790794714,open,closed,other
650,21.668079096045197,0.4313486744318665,0.0349043886386735,0.0887382876852178,0.1318457212371342,0.7149731613531357,0.7149731613531357,28.649692459933675,75.96008487958969,70.68757229890313,69.36445290137794,69.18775987618909,95.35813855376963,92.23857608350885,91.82136016284804,93.87828138161098,190.0672313040709,127.94185488264934,open,closed,other
651,21.701414602346805,0.4529839050508192,0.0515248916668581,0.0934880054287726,0.1375202689229274,0.7099037021388623,0.7099037021388623,19.408095148761273,75.32278565676035,71.16974252059353,68.10476684758828,67.92442345077377,95.01313326174493,91.9152075162695,91.54843074017931,95.05027767864227,190.87296869571617,128.22699177839132,open,closed,other
652,21.734750108648413,0.4458817046124789,0.0732649389141015,0.0776606799277431,0.1273729855440229,0.7018698231187005,0.7018698231187005,13.64909347938495,74.7134345053929,70.02896521121369,68.93274523565572,67.47970076601837,95.03158657743752,91.97724813568654,91.05124296844927,94.0396146985196,190.9205147049778,129.21531136620337,closed,closed,other
653,21.76808561495002,0.4230519377962601,0.0349918397449782,0.1094326798676941,0.1534044497085523,0.7019682545520909,0.7019682545520909,28.578091557575547,75.81191498111019,70.77858409084641,68.37760851887438,67.54668788749196,96.20094977899087,92.00245092149984,91.59175083453432,94.5706777483509,192.02798065561143,129.10565664994573,closed,closed,other
654,21.80142112125163,0.4038283865962158,0.0291571725814694,0.1088271086965101,0.151988075961641,0.7207370301341612,0.7207370301341612,34.296878313761525,76.05599709220203,71.45924899026858,68.93644780962887,67.85571913056982,96.48804072801622,92.67474095478492,92.38393268600883,95.8143716060135,193.16826599912196,126.4639792370326,closed,closed,other
655,21.834756627553237,0.4064783112176412,0.0614991728416878,0.1058071776876546,0.1494316008356012,0.7026019887150694,0.7026019887150694,16.260381299342278,76.37742883967672,71.55570296809326,68.9244890752415,67.27026599590388,95.94151403103932,91.60927784010292,90.89852422935904,94.83307760392672,192.43704055198765,127.10715997068996,closed,closed,other
656,21.868092133854844,0.4143204802650287,0.0567768634229825,0.1089006154219288,0.1472346861983321,0.707297532181468,0.707297532181468,17.612808100195487,77.83724815660392,71.06349157534422,69.23098430300426,68.40532141324807,97.34191646725968,92.71179571171749,91.95610113468663,95.4132862144665,191.98286896809176,129.60072463345335,closed,closed,other
657,21.901427640156452,0.4087258253004331,0.0650612612238235,0.1061961143698086,0.1449494763269982,0.6900642985726648,0.6900642985726648,15.37012933948211,75.83314269918719,70.10914382745774,68.0229914079876,66.78302010252645,95.1417124731394,90.7265067866037,89.9525053708233,93.53903949327184,192.43477338092063,127.30779514043758,closed,closed,other
658,21.93476314645806,0.4265563067611574,0.0445428604878372,0.1161535692907659,0.1606015674447362,0.706536546123688,0.706536546123688,22.450286960646732,77.32079569918875,72.91382918852605,69.53173005085512,68.87211114765418,95.2178615905899,90.90315246138462,90.5070480050778,94.73208375418788,189.79931382952492,126.80478465135825,closed,closed,other
659,21.968098652759668,0.4230288874265154,0.0672868256177244,0.1162814174504948,0.1607783387223884,0.6986654447613491,0.6986654447613491,14.861750287958063,78.1842677807705,74.3720271047309,70.22863361812225,68.77382722266962,95.81834713385668,91.02744311387885,90.41393267237576,95.50674779669038,191.00914313806027,127.81746874486846,closed,closed,other
660,22.001434159061276,0.4367724407091871,0.0579340528762626,0.108533466399079,0.1594704980053472,0.6787237749500756,0.6787237749500756,17.261005407921864,76.74899249097814,69.82975097192852,67.75677208232871,66.00742975228661,93.54320448746677,88.89904423640945,88.0444779873052,91.73413865387266,188.0842394457008,128.1670894771927,closed,closed,other
661,22.034769665362884,0.4371692479804171,0.0245996691366751,0.1324732725019758,0.1763643594720368,0.7023290778327682,0.7023290778327682,40.65095324835569,78.38981968070286,70.79182251929979,68.09637353047907,67.50337822415678,96.8955564898322,91.38236339311712,91.04675130017336,94.81284564773853,187.88276616646831,130.7202358246458,closed,closed,other
662,22.06810517166449,0.4363019991973742,0.0580644606970634,0.1117861065697472,0.1566151393920538,0.6981124871817646,0.6981124871817646,17.222238663633597,75.96644968751869,70.81564130175055,68.59853708799349,66.88857205530309,95.32948109706248,90.6363451317437,89.91088085604856,93.87774130447984,188.10368571688952,128.82391350883512,closed,closed,other
663,22.1014406779661,0.4230885202497788,0.0373271786350685,0.1284643171526503,0.1728552461572925,0.6993084522169714,0.6993084522169714,26.79013085281801,76.37745557222348,71.72720163225955,67.73507858084385,66.8202453537116,95.10587731639843,90.20822092345236,89.87233661293752,94.57565235996262,189.86035469719707,126.90253048410769,closed,closed,other
664,22.134776184267707,0.4190273780513357,0.047231119332691,0.1276234300005278,0.1717237898985252,0.7044551907352886,0.7044551907352886,21.172481493739458,77.21728007226281,72.25110571510591,68.39404664099078,67.34669309039748,96.38601870827338,91.0123437979093,90.46674706925418,95.10235718649707,188.8437004953543,128.111888061619,closed,closed,other
665,22.168111690569315,0.4451600528342008,0.0800230499580599,0.1024795061479507,0.1531976450296248,0.6748313130436528,0.6748313130436528,12.496399481450643,76.94678872939889,70.05633097305626,68.52050676170626,65.73119420569455,94.49988772319014,89.66907649084584,88.36858764925944,92.18699003753082,188.24689304981433,130.559408896778,closed,closed,other
666,22.201447196870923,0.4249272202084172,0.0817912434815341,0.1129092604902244,0.1576892142565142,0.6719253550208169,0.6719253550208169,12.22624766948027,75.81470861547896,70.89619611078477,67.26123956020936,65.39452801042832,94.8133599198096,89.881953654743,89.02875980784614,93.93759309563288,193.60708334660563,128.7367097959818,closed,closed,other
667,22.234782703172534,0.4145446530933006,0.0441504457553766,0.1236073343764542,0.1614219457664671,0.718009537344284,0.718009537344284,22.649827943769303,79.23243488786865,73.43898497870953,70.7135287775084,69.28294062820527,99.24669990861275,93.96711834244547,93.41424874985069,97.4981008330506,192.3602808845132,131.0042177031059,closed,closed,other
668,22.268118209474142,0.4283211423015528,0.0755310886609981,0.1133673329253616,0.1702158345712031,0.6506053065031585,0.6506053065031585,13.239581445571933,76.57377131453467,70.57243331466256,66.78330701580182,65.29714448948931,94.83932686172352,89.49696564291945,88.32693748781611,92.95987057328136,195.3412433667611,131.2573036597568,closed,closed,other
669,22.30145371577575,0.3947491664451428,0.1013373319801202,0.1180354743276339,0.1626525583186882,0.6784899321994984,0.6784899321994984,9.86803165684463,78.79745953667992,71.63393324794664,68.84531279961126,66.33912419036582,96.84600390829044,90.80198303402037,89.38365311408239,94.7022744514511,192.63951608683703,128.72853900508557,closed,closed,other
670,22.33478922207736,0.4246324208789893,0.0463753562455168,0.124234642171135,0.175153439324582,0.6835470806318025,0.6835470806318025,21.563176673099303,76.5360651881388,71.55417527999327,67.27053272551652,66.32470474607688,94.73467775748202,89.5275173804944,88.93741340714958,93.5028770085543,190.18531553143268,127.92133589598352,closed,closed,other
671,22.36812472837897,0.4248503487523593,0.0735582447824379,0.1179745451648475,0.1569897923096848,0.6845388317642704,0.6845388317642704,13.594669135427097,77.18443244136725,71.08428022358723,68.15987487669145,66.77091455447119,95.5697090390845,90.28413921817165,89.4072744499267,93.9467995041802,190.38022030372088,129.13747688866255,closed,closed,other
672,22.401460234680577,0.4480192156425678,0.0907735799071104,0.1131523223681184,0.1580286747788346,0.675060042829603,0.675060042829603,11.01642130918832,77.30060135829592,71.03880056952212,68.16953283590632,66.77091455447119,95.68990684692533,90.14518228190764,88.82065775209338,93.42545485731398,188.2404995492113,131.75564871616632,closed,closed,other
673,22.43479574098218,0.4288500957296035,0.0572969001165515,0.1208617133827812,0.1485832538150183,0.6822591456980951,0.6822591456980951,17.452951171282063,78.15351590809192,70.83852114878258,69.17842999395788,67.61501458908344,97.44370549236754,91.96974907298971,91.13472238302307,94.44533079473996,192.964064983761,132.96387285952767,closed,closed,other
674,22.46813124728379,0.4044813731271713,0.1179148359757132,0.106921010937736,0.1399609311865732,0.6549344174120557,0.6549344174120557,8.480697036342132,79.36246303887647,71.8071337200156,70.47013831453637,67.37378599694011,97.02443711655276,91.55301527576424,90.05130245755404,94.66252180719252,199.14355557938103,131.991269723107,closed,closed,other
675,22.501466753585397,0.4089951725015927,0.0845141355844108,0.1165470890040275,0.1550902635095933,0.6734439702507108,0.6734439702507108,11.832340153337103,79.09361695124375,72.05002350917513,69.90266725571747,67.87699417703456,97.23741588239146,91.64145643412932,90.50412284315016,95.0321536367857,195.8208924483824,131.13943811011922,closed,closed,other
676,22.534802259887005,0.4336407712319264,0.062005444317027,0.1197647513188857,0.1580834852607559,0.7013028838407361,0.7013028838407361,16.12761606685873,79.72928147247535,71.07879947893431,70.16303696642652,67.43792783626684,99.08685181964842,93.14411662792182,92.01319069854632,95.4132862144665,188.57060629446863,133.95973751610512,closed,closed,other
677,22.568137766188613,0.4410257605158788,0.0308745104101979,0.1275189176254279,0.1491067192536596,0.732535860048595,0.732535860048595,32.389177567968765,79.55662380924782,71.16628959230064,69.57301788234432,69.0697157138047,100.7493572557974,95.06340703018436,94.59920714324092,97.0872860223823,186.8383899682499,134.81403870282824,closed,closed,other
678,22.60147327249022,0.410100280365011,0.0680393229720816,0.1105617618211854,0.1494316008356012,0.6817644755227875,0.6817644755227875,14.697383164884316,79.25718028239234,70.33909857740196,69.40242441565765,67.53832018583773,97.74620332482633,92.24748171762847,90.9616697808444,93.98499074991786,193.041254752316,132.36401871881225,closed,closed,other
679,22.63480877879183,0.4196837923088652,0.0851079172856015,0.1200941907828457,0.1532737315003856,0.6544152132859784,0.6544152132859784,11.749788173575464,77.59049259011542,69.03750840640231,67.23533160103692,64.80914772605624,95.67977821026864,89.66418749424088,88.31973054290853,92.32166204628248,193.3415596294493,131.78452508059354,closed,closed,other
680,22.668144285093437,0.4262135979624334,0.0761596731550666,0.1243293543263444,0.1570071884154286,0.7019918133521408,0.7019918133521408,13.130308450299252,81.17867195549368,74.50274347112727,71.7995227536187,69.80337847077784,99.94123474772998,93.86894733050454,92.84596571033372,97.44302825456148,192.28722220813427,133.73358150010534,closed,closed,other
681,22.701479791395045,0.4200906502511849,0.065841379843447,0.120788290202271,0.148539891940609,0.6830435198010328,0.6830435198010328,15.188017055197347,79.48074202839406,72.04852601485098,69.26707335943688,67.86533473431376,97.92152576448105,92.3456564473958,91.44738750682627,95.19578774488278,194.49215825719895,132.563228772147,closed,closed,other
682,22.734815297696652,0.4428816708223282,0.0935941561250007,0.120788290202271,0.148539891940609,0.6727361137478697,0.6727361137478697,10.684427761327733,80.40851949902716,71.90956616619684,70.27488182344885,67.81671639324689,99.12857376203212,92.8493851334214,91.45070949923236,95.74948936419968,193.5361731875196,136.3868799367365,closed,closed,other
683,22.76815080399826,0.4417447452845315,0.0880957901782778,0.1106689667545069,0.1545604172264454,0.6873818901599753,0.6873818901599753,11.351280214143248,79.9079485808763,71.15362976807502,70.11862990787458,67.29519147844331,98.27956275205796,92.46132465487568,90.82064431277504,94.70427659041196,188.38523281405105,134.33436808747751,closed,closed,other
684,22.801486310299868,0.4285772286597835,0.0753158117252329,0.1282582057332361,0.1548101807694986,0.6904365424147145,0.6904365424147145,13.277424449041312,85.21660923003088,74.69952298056077,72.90730076750599,70.8998512127329,102.29707896692824,95.31777109843924,93.91306388554736,97.66659474413208,194.16239983472295,138.7307219329212,closed,closed,other
685,22.834821816601476,0.428627071646338,0.0500848189992806,0.1228068642037618,0.1673967104274609,0.690211282921677,0.690211282921677,19.966129856920563,79.80332181748796,70.83936003108187,69.15277824080783,67.92062996769468,97.53374253968316,91.53034024167164,90.55284578533256,93.81206188628542,188.30144540615885,132.3857215023407,closed,closed,other
686,22.868157322903084,0.421311682440695,0.0324239967485988,0.1336875633991568,0.1660166141310217,0.7354807774202088,0.7354807774202088,30.841355177572684,81.45670980618597,72.35077524946664,70.44086858932232,69.97254937530678,100.91541476210054,94.57650477476209,93.99295024269844,97.12104971938902,186.13470107524864,133.0609800026147,closed,closed,other
687,22.90149282920469,0.4323964888265029,0.0556875966080274,0.1224074071966579,0.1610742591029421,0.7012340651302251,0.7012340651302251,17.957320137889546,78.82858010075364,70.26914859974619,69.19098037916181,66.9138126514911,97.6135353631909,91.48615572074638,90.37317956076964,93.40747846190912,184.45437554718603,132.12507831720342,closed,closed,other
688,22.9348283355063,0.4304360128176912,0.0697223851289003,0.1184782945735496,0.1559039927016416,0.6975142549108596,0.6975142549108596,14.342595970451011,81.51634660545875,72.56807097407136,70.9208254270164,68.72975660563034,100.41548464722209,94.44923131870009,93.25128396395452,97.07439975135124,192.82833190558856,135.61338400048535,closed,closed,other
689,22.968163841807907,0.4630428648801893,0.0604837218440977,0.1264218661091966,0.1542038389688863,0.6976781755904711,0.6976781755904711,16.53337409654767,79.16225350319598,71.4662435945994,69.08804656707248,67.7915697531151,98.29867410734757,92.26435667827036,91.33408869393324,94.95842455753764,186.0521062718716,135.06665741335917,closed,closed,other
690,23.001499348109515,0.4400372924647201,0.0572185415176498,0.120696424257152,0.1647812336235377,0.7029668788029211,0.7029668788029211,17.476852318780892,80.24073712958875,71.72995569810628,69.77514602424145,67.9138126514911,98.61221737209836,92.51179121321908,91.37297135757008,94.619852145299,185.70125464594412,133.70557375823662,closed,closed,other
691,23.034834854411123,0.4403514757281392,0.0394349931891959,0.1256420382459462,0.1625946422645679,0.7097001068526502,0.7097001068526502,25.35818873360352,80.2165202010994,71.42298567374695,69.45904725588153,68.41045210624954,98.90125883114332,93.1130543579365,92.44416192166956,95.63524678051246,187.4853601871144,133.48465698784963,closed,closed,other
692,23.06817036071273,0.441275070522324,0.0620964160081587,0.1203108429782062,0.1642013791022851,0.7143493939823504,0.7143493939823504,16.103988994608187,79.3041719542245,71.97601401403102,69.39181153772631,67.85104160178759,98.73969736115092,92.89762873148076,91.85411189017904,95.7620258720477,185.77534593099972,132.5531969279483,closed,closed,other
693,23.10150586701434,0.4349854351206754,0.0625263838847264,0.1287497045061028,0.1678690766570631,0.6711470125977861,0.6711470125977861,15.99324857557088,79.78415691123485,70.7319338050954,68.39090105479242,66.87704919124879,97.04830622221247,90.60244771187124,89.47189896966816,93.31418266589615,189.94927934772264,133.4869871917362,closed,closed,other
694,23.13484137331595,0.4417730781908406,0.0684810570334146,0.1163954153749473,0.1498914038568976,0.6913787057018941,0.6913787057018941,14.602578338007538,77.80680219357512,70.35906449817692,68.58263144606047,66.30076020842405,97.05098536590712,91.4607810668792,90.337962781815,93.71023613689496,186.85980970751203,132.7019344139487,closed,closed,other
695,23.16817687961756,0.4327494045445225,0.114983586941398,0.0982646988338161,0.1363775906371691,0.6703801308512973,0.6703801308512973,8.69689341409792,79.98009524930055,70.90674848353467,70.45872796323198,67.20428720380315,99.01316151244956,93.71834089978034,91.75171666059995,95.64305819925482,195.7727937975331,136.1867978020893,closed,closed,other
696,23.20151238591917,0.4237783127058691,0.0631785223310309,0.1168901170182425,0.1500202121336828,0.6712701827226989,0.6712701827226989,15.828163798456508,79.26891972121557,68.53028820962668,68.84345322031757,66.83562262423503,97.693830548319,91.68702861527602,90.37317956076964,92.91025729969348,191.51630128903267,134.59387692564164,closed,closed,other
697,23.234847892220778,0.4655201956311315,0.0556075634424229,0.1200848073447029,0.1585059432167296,0.703951089405065,0.703951089405065,17.98316520441357,80.12071649688326,70.92009392743267,69.79577374859272,67.83355824309277,98.745812830936,92.8475650929208,91.8033099409306,94.96583279878314,184.77080595234415,135.69304332522762,closed,closed,other
