frame,timestamp,aspect_ratio_nose_to_lips_lips_to_chin,lips_label,teeth_label
1052,35.06895262929161,0.480223844223335,Closed,Open
1053,35.10228813559322,0.4801354082111993,Closed,Open
1054,35.135623641894824,0.5226688095286773,Closed,Open
1055,35.168959148196436,0.5050459703858244,Closed,Open
1056,35.20229465449804,0.4699613371525827,Closed,Open
1057,35.23563016079965,0.4617557987989794,Closed,Open
1058,35.268965667101256,0.5034642145858345,Closed,Open
1059,35.30230117340287,0.4992695595543149,Closed,Open
1060,35.33563667970447,0.4951764568504516,Closed,Open
1061,35.36897218600608,0.4583840218482473,Closed,Open
1062,35.402307692307694,0.4267326682580925,Closed,Closed
1063,35.4356431986093,0.3859701710922399,Closed,Closed
1064,35.46897870491091,0.3739209221593372,Closed,Closed
1065,35.502314211212514,0.4111301217917222,Closed,Closed
1066,35.535649717514126,0.4929172925077508,Closed,Open
1067,35.56898522381573,0.5794044693099669,Closed,Open
1068,35.60232073011734,0.6288692494311636,Open,Open
1069,35.635656236418946,0.6695884893322428,Open,Open
1070,35.66899174272056,0.6258581656079502,Open,Open
1071,35.70232724902216,0.6638905034795646,Open,Open
1072,35.73566275532377,0.6115551340787885,Closed,Open
1073,35.76899826162538,0.5205479452054794,Closed,Open
1074,35.80233376792699,0.4926323548277851,Closed,Open
1075,35.83566927422859,0.4698938633397873,Closed,Open
1076,35.869004780530204,0.4422388735049623,Closed,Closed
1077,35.90234028683181,0.4469511811840022,Closed,Open
1078,35.93567579313342,0.4207472284417923,Closed,Closed
1079,35.969011299435024,0.4271252327523365,Closed,Closed
1080,36.002346805736636,0.4217434702880154,Closed,Closed
1081,36.03568231203824,0.3746388080228517,Closed,Closed
1082,36.06901781833985,0.3723166741350019,Closed,Closed
1083,36.102353324641456,0.3849171457184131,Closed,Closed
1084,36.13568883094307,0.3418808445632058,Closed,Closed
1085,36.16902433724467,0.3372688428991018,Closed,Closed
1086,36.20235984354628,0.3375997635723889,Closed,Closed
1087,36.23569534984789,0.3842589905562456,Closed,Closed
1088,36.2690308561495,0.4297923747708195,Closed,Closed
1089,36.30236636245111,0.5837857624328183,Closed,Open
1090,36.335701868752714,0.5879511776596136,Closed,Open
1091,36.369037375054326,0.6384458149311949,Open,Open
1092,36.40237288135593,0.5989460503758525,Closed,Open
1093,36.43570838765754,0.6003838400761562,Closed,Open
1094,36.469043893959146,0.5252009323480324,Closed,Open
1095,36.50237940026076,0.4424605508697462,Closed,Closed
1096,36.53571490656236,0.4657688825932861,Closed,Open
1097,36.56905041286397,0.4766740536674811,Closed,Open
1098,36.60238591916558,0.456240700164104,Closed,Open
1099,36.63572142546719,0.4449941594899848,Closed,Open
1100,36.66905693176879,0.4618588449082796,Closed,Open
1101,36.702392438070405,0.4691971711353979,Closed,Open
1102,36.73572794437201,0.4794322800353204,Closed,Open
1103,36.76906345067362,0.474622336445161,Closed,Open
1104,36.802398956975225,0.4633254656351377,Closed,Open
1105,36.83573446327683,0.4607796117858544,Closed,Open
1106,36.86906996957844,0.4238582221073263,Closed,Closed
1107,36.90240547588005,0.4315013550132778,Closed,Closed
1108,36.935740982181656,0.4809363104902879,Closed,Open
1109,36.96907648848327,0.4947432973752778,Closed,Open
1110,37.00241199478487,0.5745901549398895,Closed,Open
1111,37.03574750108648,0.5763161828740992,Closed,Open
1112,37.06908300738809,0.5933000381132381,Closed,Open
1113,37.1024185136897,0.6324968730496388,Open,Open
1114,37.1357540199913,0.6241436026499333,Open,Open
1115,37.169089526292915,0.589653723856011,Closed,Open
1116,37.202425032594526,0.5569613580159772,Closed,Open
1117,37.23576053889613,0.5207097213048612,Closed,Open
1118,37.26909604519774,0.4863623995541964,Closed,Open
1119,37.302431551499346,0.4392429406800495,Closed,Closed
1120,37.33576705780096,0.4578788194550005,Closed,Open
1121,37.36910256410256,0.4440384540147584,Closed,Closed
1122,37.40243807040417,0.3997213579363127,Closed,Closed
1123,37.43577357670578,0.4511123500040641,Closed,Open
1124,37.46910908300739,0.422772137970525,Closed,Closed
1125,37.50244458930899,0.4066863449140666,Closed,Closed
1126,37.535780095610605,0.425298036767363,Closed,Closed
1127,37.56911560191221,0.4468310594030111,Closed,Open
1128,37.60245110821382,0.4114975016668536,Closed,Closed
1129,37.635786614515425,0.4192341706003933,Closed,Closed
1130,37.66912212081704,0.4031989451542663,Closed,Closed
1131,37.70245762711864,0.4035401330099297,Closed,Closed
1132,37.73579313342025,0.4412966197979049,Closed,Closed
1133,37.769128639721856,0.4949077174600974,Closed,Open
1134,37.80246414602347,0.5616559563017304,Closed,Open
1135,37.83579965232507,0.6592844134717859,Open,Open
1136,37.86913515862668,0.6325034725705675,Open,Open
1137,37.90247066492829,0.6570254401993797,Open,Open
1138,37.9358061712299,0.6018819135602689,Closed,Open
1139,37.9691416775315,0.594270916376498,Closed,Open
1140,38.002477183833115,0.5485277785432051,Closed,Open
1141,38.03581269013472,0.5322101536860111,Closed,Open
1142,38.06914819643633,0.4985868914949271,Closed,Open
1143,38.10248370273794,0.4602742780774675,Closed,Open
1144,38.135819209039546,0.4774057399240835,Closed,Open
1145,38.16915471534116,0.4451857378879003,Closed,Open
1146,38.20249022164276,0.4832633201040205,Closed,Open
1147,38.23582572794437,0.4677978640705398,Closed,Open
1148,38.26916123424598,0.445313549703166,Closed,Open
1149,38.30249674054759,0.4491806142092067,Closed,Open
1150,38.33583224684919,0.4325069250212452,Closed,Closed
1151,38.369167753150805,0.4428266530883912,Closed,Closed
1152,38.40250325945241,0.4161518398918423,Closed,Closed
1153,38.43583876575402,0.3868689911769655,Closed,Closed
1154,38.469174272055625,0.3992488901625676,Closed,Closed
1155,38.50250977835723,0.4352384006714479,Closed,Closed
1156,38.53584528465884,0.4553278416443638,Closed,Open
1157,38.56918079096045,0.4769548497556565,Closed,Open
1158,38.602516297262056,0.5172802162558362,Closed,Open
1159,38.63585180356367,0.625249358440265,Open,Open
1160,38.66918730986527,0.6275604506921427,Open,Open
1161,38.70252281616688,0.6335953725344599,Open,Open
1162,38.73585832246849,0.650346012510372,Open,Open
1163,38.7691938287701,0.6447551949618135,Open,Open
1164,38.8025293350717,0.6152590517343807,Open,Open
1165,38.835864841373315,0.5299579696790915,Closed,Open
1166,38.86920034767492,0.4649503447923089,Closed,Open
1167,38.90253585397653,0.4685200524148672,Closed,Open
1168,38.935871360278135,0.5042905167051774,Closed,Open
1169,38.969206866579746,0.4597369381147693,Closed,Open
1170,39.00254237288136,0.4697199638346839,Closed,Open
1171,39.03587787918296,0.490466902471198,Closed,Open
1172,39.069213385484574,0.4779339090673684,Closed,Open
1173,39.10254889178618,0.4499067763243296,Closed,Open
1174,39.13588439808779,0.4476583875603367,Closed,Open
1175,39.169219904389394,0.420749597017366,Closed,Closed
1176,39.202555410691005,0.4424872953772822,Closed,Closed
1177,39.23589091699261,0.4132186255882859,Closed,Closed
1178,39.26922642329422,0.3792455147972448,Closed,Closed
1179,39.302561929595825,0.3694898561426263,Closed,Closed
1180,39.33589743589744,0.401765317997957,Closed,Closed
1181,39.36923294219904,0.5058307357383742,Closed,Open
1182,39.40256844850065,0.5673627392866407,Closed,Open
1183,39.43590395480226,0.573385733209244,Closed,Open
1184,39.46923946110387,0.6169696052265363,Open,Open
1185,39.50257496740547,0.5737422456691569,Closed,Open
1186,39.53591047370709,0.6165766251504997,Open,Open
1187,39.56924598000869,0.6036720049022999,Closed,Open
1188,39.6025814863103,0.5497788044318144,Closed,Open
1189,39.635916992611904,0.4741032881514054,Closed,Open
1190,39.669252498913515,0.4494698903120818,Closed,Open
1191,39.70258800521512,0.462668060756197,Closed,Open
1192,39.73592351151673,0.4856100329987286,Closed,Open
1193,39.769259017818335,0.4735699065352854,Closed,Open
1194,39.80259452411995,0.437950068857272,Closed,Closed
1195,39.83593003042155,0.4293855950658312,Closed,Closed
1196,39.86926553672316,0.4448109367720554,Closed,Open
1197,39.902601043024774,0.4453095194954297,Closed,Open
1198,39.93593654932638,0.4321999708419556,Closed,Closed
1199,39.96927205562799,0.4258516502906386,Closed,Closed
1200,40.002607561929594,0.3925863598244852,Closed,Closed
1201,40.035943068231205,0.3762374437897063,Closed,Closed
1202,40.06927857453281,0.3895280498457436,Closed,Closed
1203,40.10261408083442,0.3934507509838832,Closed,Closed
1204,40.135949587136025,0.4628244130249591,Closed,Open
1205,40.16928509343764,0.426731701195649,Closed,Closed
1206,40.20262059973924,0.411267217760066,Closed,Closed
1207,40.23595610604085,0.4034544710423737,Closed,Closed
1208,40.26929161234246,0.3874640443369404,Closed,Closed
1209,40.30262711864407,0.4291230608125326,Closed,Closed
1210,40.33596262494567,0.4023622252596451,Closed,Closed
1211,40.36929813124728,0.4084323556928114,Closed,Closed
1212,40.40263363754889,0.3928051719807775,Closed,Closed
1213,40.4359691438505,0.4015013107603805,Closed,Closed
1214,40.469304650152104,0.3900733810503197,Closed,Closed
1215,40.502640156453715,0.4130250387140871,Closed,Closed
1216,40.53597566275532,0.3846718406378666,Closed,Closed
1217,40.56931116905693,0.4131004031560661,Closed,Closed
1218,40.602646675358535,0.4481437749003549,Closed,Open
1219,40.63598218166015,0.4350613655092392,Closed,Closed
1220,40.66931768796175,0.4971371278644332,Closed,Open
1221,40.70265319426336,0.4744760805566579,Closed,Open
1222,40.73598870056497,0.4530043673542296,Closed,Open
1223,40.76932420686658,0.4939286970845126,Closed,Open
1224,40.80265971316819,0.5089567949388678,Closed,Open
1225,40.835995219469794,0.4895879005494571,Closed,Open
1226,40.869330725771405,0.4671213699058572,Closed,Open
1227,40.90266623207301,0.4264301665423088,Closed,Closed
1228,40.93600173837462,0.4452328140689454,Closed,Open
1229,40.969337244676225,0.4234974935120722,Closed,Closed
1230,41.00267275097784,0.3704854809528105,Closed,Closed
1231,41.03600825727944,0.3782210652549561,Closed,Closed
1232,41.06934376358105,0.3638235390509629,Closed,Closed
1233,41.10267926988266,0.3831678394254093,Closed,Closed
1234,41.13601477618427,0.3744255459569418,Closed,Closed
1235,41.16935028248587,0.3781383570845082,Closed,Closed
1236,41.20268578878749,0.392379802284134,Closed,Closed
1237,41.23602129508909,0.4058869543702117,Closed,Closed
1238,41.2693568013907,0.4113911743969142,Closed,Closed
1239,41.302692307692304,0.4526846734391829,Closed,Open
1240,41.336027813993915,0.4418262666789188,Closed,Closed
1241,41.36936332029552,0.4397178647201141,Closed,Closed
1242,41.40269882659713,0.4123676109053482,Closed,Closed
1243,41.436034332898735,0.4430879090719946,Closed,Closed
1244,41.46936983920035,0.4250063205328089,Closed,Closed
1245,41.50270534550195,0.4504341605417124,Closed,Open
1246,41.53604085180356,0.4351658232615636,Closed,Closed
1247,41.56937635810517,0.443406421745928,Closed,Closed
1248,41.60271186440678,0.5030441882134208,Closed,Open
1249,41.63604737070838,0.5417053971346502,Closed,Open
1250,41.669382877009994,0.5386178648802643,Closed,Open
1251,41.702718383311606,0.4730269515503907,Closed,Open
1252,41.73605388961321,0.5316429371701987,Closed,Open
1253,41.76938939591482,0.5379804989066986,Closed,Open
1254,41.802724902216426,0.6137390351095148,Open,Open
1255,41.83606040851804,0.6080045713614182,Closed,Open
1256,41.86939591481964,0.6373576850518091,Open,Open
1257,41.90273142112125,0.640705844190484,Open,Open
1258,41.93606692742286,0.5708761380943089,Closed,Open
1259,41.96940243372447,0.5852931223573838,Closed,Open
1260,42.00273794002607,0.5315629770241763,Closed,Open
1261,42.03607344632768,0.5587832644653378,Closed,Open
1262,42.06940895262929,0.5417473148737025,Closed,Open
1263,42.1027444589309,0.5253576253222343,Closed,Open
1264,42.136079965232504,0.478027118325999,Closed,Open
1265,42.16941547153411,0.4901150973730122,Closed,Open
1266,42.20275097783572,0.470837645319676,Closed,Open
1267,42.23608648413733,0.4456985191797312,Closed,Open
1268,42.269421990438936,0.4051139916457598,Closed,Closed
1269,42.30275749674055,0.3724450106201065,Closed,Closed
1270,42.33609300304215,0.3844979665845518,Closed,Closed
1271,42.36942850934376,0.3826705342783502,Closed,Closed
1272,42.40276401564537,0.4037639072355814,Closed,Closed
1273,42.43609952194698,0.3810284870101504,Closed,Closed
1274,42.46943502824858,0.4168304852022383,Closed,Closed
1275,42.502770534550194,0.4204287283541304,Closed,Closed
1276,42.5361060408518,0.3874608942646765,Closed,Closed
1277,42.56944154715341,0.4103060277439405,Closed,Closed
1278,42.60277705345502,0.4098122354205206,Closed,Closed
1279,42.636112559756626,0.4173446551477406,Closed,Closed
1280,42.66944806605824,0.4126160774714763,Closed,Closed
1281,42.70278357235984,0.4184864584635917,Closed,Closed
1282,42.73611907866145,0.4433684148257691,Closed,Closed
1283,42.76945458496306,0.4252857407256192,Closed,Closed
1284,42.80279009126467,0.3707834277925905,Closed,Closed
1285,42.83612559756627,0.4060762972443397,Closed,Closed
1286,42.86946110386789,0.3959857746533462,Closed,Closed
1287,42.90279661016949,0.3915900972360053,Closed,Closed
1288,42.9361321164711,0.3922278912911965,Closed,Closed
1289,42.969467622772704,0.4006478587711788,Closed,Closed
1290,43.00280312907432,0.3853499772188507,Closed,Closed
1291,43.03613863537592,0.3470910345819851,Closed,Closed
1292,43.06947414167753,0.4157696643264512,Closed,Closed
1293,43.102809647979136,0.4131775210712833,Closed,Closed
1294,43.13614515428075,0.4196753983521677,Closed,Closed
1295,43.16948066058235,0.451429641055466,Closed,Open
1296,43.20281616688396,0.4665020637172402,Closed,Open
1297,43.23615167318557,0.4371548100145901,Closed,Closed
1298,43.26948717948718,0.4293564727161823,Closed,Closed
1299,43.30282268578878,0.4428317834429518,Closed,Closed
1300,43.336158192090394,0.4321346219544468,Closed,Closed
1301,43.369493698392,0.4963040675954972,Closed,Open
1302,43.40282920469361,0.5399608973058511,Closed,Open
1303,43.436164710995214,0.4984299026653659,Closed,Open
1304,43.469500217296826,0.5041895754256213,Closed,Open
1305,43.50283572359844,0.4650356865443414,Closed,Open
1306,43.53617122990004,0.4483163372088101,Closed,Open
1307,43.56950673620165,0.4411180713124638,Closed,Closed
1308,43.60284224250326,0.4613092389077127,Closed,Open
1309,43.63617774880487,0.4621593281450663,Closed,Open
1310,43.66951325510647,0.402824395185983,Closed,Closed
1311,43.70284876140808,0.4346356469280784,Closed,Closed
1312,43.73618426770969,0.4299974473103464,Closed,Closed
1313,43.7695197740113,0.4007113446278121,Closed,Closed
1314,43.802855280312905,0.4103145940133204,Closed,Closed
1315,43.83619078661451,0.3851381367331543,Closed,Closed
1316,43.86952629291612,0.3829700414915657,Closed,Closed
1317,43.90286179921773,0.3957106026535544,Closed,Closed
1318,43.936197305519336,0.3958172464975482,Closed,Closed
1319,43.96953281182095,0.4171984798214661,Closed,Closed
1320,44.00286831812255,0.4172983717131936,Closed,Closed
1321,44.03620382442416,0.4340541067548892,Closed,Closed
1322,44.06953933072577,0.4410155271129862,Closed,Closed
1323,44.10287483702738,0.4186351533262036,Closed,Closed
1324,44.13621034332898,0.3530061222337396,Closed,Closed
1325,44.169545849630595,0.4409555795740626,Closed,Closed
1326,44.2028813559322,0.352420412090846,Closed,Closed
1327,44.23621686223381,0.3918935141907312,Closed,Closed
1328,44.269552368535415,0.4364483887932731,Closed,Closed
1329,44.302887874837026,0.528838227112503,Closed,Open
1330,44.33622338113863,0.516045674543447,Closed,Open
1331,44.36955888744024,0.5733392704221199,Closed,Open
1332,44.402894393741846,0.5848864516382233,Closed,Open
1333,44.43622990004346,0.5991129408630811,Closed,Open
1334,44.46956540634507,0.584451541179428,Closed,Open
1335,44.50290091264667,0.5728749872827048,Closed,Open
1336,44.536236418948285,0.5477370711333602,Closed,Open
1337,44.56957192524989,0.523996701082865,Closed,Open
1338,44.6029074315515,0.4908058790997762,Closed,Open
1339,44.636242937853105,0.36312875620977,Closed,Closed
1340,44.66957844415472,0.3826718672321337,Closed,Closed
1341,44.70291395045632,0.3420922624659643,Closed,Closed
1342,44.73624945675793,0.3206914655384849,Closed,Closed
1343,44.769584963059536,0.3281595501219387,Closed,Closed
1344,44.80292046936115,0.3054256574691513,Closed,Closed
1345,44.83625597566275,0.3251434205409692,Closed,Closed
1346,44.86959148196436,0.3052947082594504,Closed,Closed
1347,44.90292698826597,0.3095050075503269,Closed,Closed
1348,44.93626249456758,0.317416037995043,Closed,Closed
1349,44.96959800086918,0.3297040857051797,Closed,Closed
1350,45.002933507170795,0.357174901193467,Closed,Closed
1351,45.0362690134724,0.3538309575216236,Closed,Closed
1352,45.06960451977401,0.2618222285477116,Closed,Closed
1353,45.102940026075615,0.4041585820941391,Closed,Closed
1354,45.136275532377226,0.4570360737487632,Closed,Open
1355,45.16961103867883,0.3653206377668709,Closed,Closed
1356,45.20294654498044,0.3821528531146566,Closed,Closed
1357,45.236282051282046,0.4568839015344635,Closed,Open
1358,45.26961755758366,0.2777155134201168,Closed,Closed
1359,45.30295306388526,0.3261029044286327,Closed,Closed
1360,45.33628857018687,0.3304730028784556,Closed,Closed
1361,45.369624076488485,0.2658741434651926,Closed,Closed
1362,45.40295958279009,0.2977533032740894,Closed,Closed
1363,45.4362950890917,0.3972776537791543,Closed,Closed
1364,45.469630595393305,0.4082881681968484,Closed,Closed
1365,45.50296610169491,0.2509732572309875,Closed,Closed
1366,45.53630160799652,0.2355315544086863,Closed,Closed
1367,45.56963711429813,0.4423451967894051,Closed,Closed
1368,45.602972620599736,0.451709393296511,Closed,Open
1369,45.63630812690135,0.4530267727802362,Closed,Open
1370,45.66964363320295,0.451327772953498,Closed,Open
1371,45.70297913950456,0.4646339578766994,Closed,Open
1372,45.73631464580617,0.4594233156192089,Closed,Open
1373,45.76965015210778,0.4311173344012123,Closed,Closed
1374,45.80298565840938,0.414252648002668,Closed,Closed
1375,45.836321164710995,0.4463337821204712,Closed,Open
1376,45.8696566710126,0.4648239321540355,Closed,Open
1377,45.90299217731421,0.3778089342008374,Closed,Closed
1378,45.936327683615815,0.4550266584370377,Closed,Open
1379,45.969663189917426,0.3717718482208943,Closed,Closed
1380,46.00299869621903,0.4327195524101407,Closed,Closed
1381,46.03633420252064,0.4451637133766825,Closed,Open
1382,46.069669708822246,0.4138263523939915,Closed,Closed
1383,46.10300521512386,0.4210106887004177,Closed,Closed
1384,46.13634072142546,0.3794865632776834,Closed,Closed
1385,46.169676227727074,0.408297676333573,Closed,Closed
1386,46.20301173402868,0.3986429480837987,Closed,Closed
1387,46.23634724033029,0.4827889940275548,Closed,Open
1388,46.2696827466319,0.439811916287447,Closed,Closed
1389,46.303018252933505,0.4713915564050498,Closed,Open
1390,46.33635375923512,0.4572419304982106,Closed,Open
1391,46.36968926553672,0.506544373187116,Closed,Open
1392,46.40302477183833,0.398498366875441,Closed,Closed
1393,46.43636027813994,0.3653765909421002,Closed,Closed
1394,46.46969578444155,0.4573448288738224,Closed,Open
1395,46.50303129074315,0.4705070760919099,Closed,Open
1396,46.53636679704477,0.4763227620005413,Closed,Open
1397,46.56970230334637,0.4825343496185303,Closed,Open
1398,46.60303780964798,0.3706093989957225,Closed,Closed
1399,46.636373315949584,0.4401377106414832,Closed,Closed
1400,46.669708822251195,0.4110892189222155,Closed,Closed
1401,46.7030443285528,0.3889018435932314,Closed,Closed
1402,46.73637983485441,0.3928599792649991,Closed,Closed
1403,46.769715341156015,0.3835323532287774,Closed,Closed
1404,46.80305084745763,0.3582957702043929,Closed,Closed
1405,46.83638635375923,0.4223284252307667,Closed,Closed
1406,46.86972186006084,0.3910925310916173,Closed,Closed
1407,46.90305736636245,0.3502705904762306,Closed,Closed
1408,46.93639287266406,0.4138762637851426,Closed,Closed
1409,46.96972837896566,0.4028025432386,Closed,Closed
1410,47.003063885267274,0.2347062376431282,Closed,Closed
1411,47.03639939156888,0.3674188956891202,Closed,Closed
1412,47.06973489787049,0.3926516953866966,Closed,Closed
1413,47.103070404172094,0.4231842373366381,Closed,Closed
1414,47.136405910473705,0.4616030456986513,Closed,Open
1415,47.16974141677532,0.5292579739705395,Closed,Open
1416,47.20307692307692,0.502202624783091,Closed,Open
1417,47.23641242937853,0.5026102348736056,Closed,Open
1418,47.26974793568014,0.5030037444919421,Closed,Open
1419,47.30308344198175,0.48960072027167,Closed,Open
1420,47.33641894828335,0.5133862241088817,Closed,Open
1421,47.36975445458496,0.4440777745769914,Closed,Closed
1422,47.40308996088657,0.5023603593033282,Closed,Open
1423,47.43642546718818,0.5049042365323897,Closed,Open
1424,47.469760973489784,0.5064537213290756,Closed,Open
1425,47.503096479791395,0.5864107357649655,Closed,Open
1426,47.536431986093,0.5742063703753852,Closed,Open
1427,47.56976749239461,0.4646488418600445,Closed,Open
1428,47.603102998696215,0.4711726216620874,Closed,Open
1429,47.63643850499783,0.4269783007531875,Closed,Closed
1430,47.66977401129943,0.3953112940921439,Closed,Closed
1431,47.70310951760104,0.4854572996762096,Closed,Open
1432,47.73644502390265,0.4564249110444842,Closed,Open
1433,47.76978053020426,0.4284230946046062,Closed,Closed
1434,47.80311603650586,0.4049949360444421,Closed,Closed
1435,47.836451542807474,0.4243901662215481,Closed,Closed
1436,47.86978704910908,0.4242615582959338,Closed,Closed
1437,47.90312255541069,0.4028179327989763,Closed,Closed
1438,47.936458061712294,0.3963620855778152,Closed,Closed
1439,47.969793568013905,0.4426578203826811,Closed,Closed
1440,48.00312907431551,0.3932532108913062,Closed,Closed
1441,48.03646458061712,0.4604888706581299,Closed,Open
1442,48.06980008691873,0.4480946683485275,Closed,Open
1443,48.10313559322034,0.4215931507745634,Closed,Closed
1444,48.13647109952195,0.4153952922869235,Closed,Closed
1445,48.16980660582355,0.4302358232888827,Closed,Closed
1446,48.20314211212517,0.4112780769424428,Closed,Closed
1447,48.23647761842677,0.3851236102801219,Closed,Closed
1448,48.26981312472838,0.4194403446499169,Closed,Closed
1449,48.303148631029984,0.4279555521635217,Closed,Closed
1450,48.336484137331595,0.438040078902119,Closed,Closed
1451,48.3698196436332,0.4426117626247556,Closed,Closed
1452,48.40315514993481,0.4557810764882782,Closed,Open
1453,48.436490656236415,0.4678861553756394,Closed,Open
1454,48.46982616253803,0.4483706830626326,Closed,Open
1455,48.50316166883963,0.4581282722794215,Closed,Open
1456,48.53649717514124,0.4409675586264118,Closed,Closed
1457,48.56983268144285,0.4705697707490271,Closed,Open
1458,48.60316818774446,0.4724213636484165,Closed,Open
1459,48.63650369404606,0.3935677602495664,Closed,Closed
1460,48.669839200347674,0.3833944754655709,Closed,Closed
1461,48.70317470664928,0.3946327349751932,Closed,Closed
1462,48.73651021295089,0.4392269959625671,Closed,Closed
1463,48.769845719252494,0.4705949487810865,Closed,Open
1464,48.803181225554106,0.4569296186000958,Closed,Open
1465,48.83651673185571,0.4721100245502338,Closed,Open
1466,48.86985223815732,0.456859740852809,Closed,Open
1467,48.903187744458926,0.4619520104632456,Closed,Open
1468,48.93652325076054,0.4895269581790493,Closed,Open
1469,48.96985875706215,0.4821993127354998,Closed,Open
1470,49.00319426336375,0.4642569913809291,Closed,Open
1471,49.03652976966536,0.4693936331221198,Closed,Open
1472,49.06986527596697,0.4797580526319233,Closed,Open
1473,49.10320078226858,0.4630741818074734,Closed,Open
1474,49.136536288570184,0.4764638365199932,Closed,Open
1475,49.16987179487179,0.4526476533498408,Closed,Open
1476,49.2032073011734,0.4179977875856125,Closed,Closed
1477,49.23654280747501,0.3729238531186519,Closed,Closed
1478,49.269878313776616,0.4245660953750974,Closed,Closed
1479,49.30321382007823,0.3548271175223806,Closed,Closed
1480,49.33654932637983,0.3924308521489888,Closed,Closed
1481,49.36988483268144,0.3720870201773316,Closed,Closed
1482,49.40322033898305,0.316915409017291,Closed,Closed
1483,49.43655584528466,0.2923526731023431,Closed,Closed
1484,49.46989135158626,0.3667312199276228,Closed,Closed
1485,49.503226857887874,0.4392159177076866,Closed,Closed
1486,49.53656236418948,0.4499786698364021,Closed,Open
1487,49.56989787049109,0.3975049660463912,Closed,Closed
1488,49.603233376792694,0.402540804432126,Closed,Closed
1489,49.636568883094306,0.4354874744457562,Closed,Closed
1490,49.66990438939591,0.4195180374282373,Closed,Closed
1491,49.70323989569752,0.2737849295040481,Closed,Closed
1492,49.736575401999126,0.2752119853148295,Closed,Closed
1493,49.76991090830074,0.3494214830295733,Closed,Closed
1494,49.80324641460234,0.3502535168817911,Closed,Closed
1495,49.83658192090395,0.4003940240653291,Closed,Closed
1496,49.86991742720557,0.4178860787557577,Closed,Closed
1497,49.90325293350717,0.3880164853109352,Closed,Closed
1498,49.93658843980878,0.3871556570197973,Closed,Closed
1499,49.969923946110384,0.3326548155839939,Closed,Closed
1500,50.003259452412,0.3909188128603881,Closed,Closed
1501,50.0365949587136,0.3808765073511838,Closed,Closed
1502,50.06993046501521,0.3693065466678267,Closed,Closed
1503,50.103265971316816,0.3762685343165421,Closed,Closed
1504,50.13660147761843,0.4114975016668536,Closed,Closed
1505,50.16993698392003,0.383873544707604,Closed,Closed
1506,50.20327249022164,0.3367591010168447,Closed,Closed
1507,50.23660799652325,0.3703462639604072,Closed,Closed
1508,50.26994350282486,0.3629606369145607,Closed,Closed
1509,50.30327900912646,0.3237527822624276,Closed,Closed
1510,50.336614515428074,0.3208636904869656,Closed,Closed
1511,50.36995002172968,0.3920474403101522,Closed,Closed
1512,50.40328552803129,0.3458205267688629,Closed,Closed
1513,50.436621034332894,0.3992995124050644,Closed,Closed
1514,50.469956540634506,0.393073346625868,Closed,Closed
1515,50.50329204693611,0.3617227694531203,Closed,Closed
1516,50.53662755323772,0.4304333244665291,Closed,Closed
1517,50.569963059539326,0.3311139399061456,Closed,Closed
1518,50.60329856584094,0.4441051468327056,Closed,Closed
1519,50.63663407214254,0.396792300431964,Closed,Closed
1520,50.66996957844415,0.4241676104888845,Closed,Closed
1521,50.70330508474576,0.3641431275987583,Closed,Closed
1522,50.73664059104737,0.3309701840194378,Closed,Closed
1523,50.76997609734898,0.4055417475216852,Closed,Closed
1524,50.803311603650585,0.437908097339998,Closed,Closed
1525,50.83664710995219,0.4570395971075443,Closed,Open
1526,50.8699826162538,0.4482444388088679,Closed,Open
1527,50.90331812255541,0.437721258165256,Closed,Closed
1528,50.936653628857016,0.4569076090965656,Closed,Open
1529,50.96998913515863,0.3462444546583174,Closed,Closed
1530,51.00332464146023,0.3127673953272088,Closed,Closed
1531,51.03666014776184,0.3789275469156051,Closed,Closed
1532,51.06999565406345,0.3154726553759789,Closed,Closed
1533,51.10333116036506,0.3926512175282146,Closed,Closed
