frame,timestamp,aspect_ratio__mouth_width__inside_lips,lips_label,teeth_label
1097,36.56905041286397,9.251783915439091,Closed,Open
1098,36.60238591916558,11.187585484165794,Closed,Open
1099,36.63572142546719,9.450496346124831,Closed,Open
1100,36.66905693176879,12.617062474551108,Closed,Open
1101,36.702392438070405,11.40226614106823,Closed,Open
1102,36.73572794437201,10.155123987912534,Closed,Open
1103,36.76906345067362,13.04502161103949,Closed,Open
1104,36.802398956975225,11.78794110757072,Closed,Open
1105,36.83573446327683,9.96872030981834,Closed,Open
1106,36.86906996957844,7.879368276990513,Closed,Open
1107,36.90240547588005,6.3610737132926305,Closed,Open
1108,36.935740982181656,4.6877430792634485,Closed,Open
1109,36.96907648848327,4.229718262096838,Closed,Open
1110,37.00241199478487,3.476027393434824,Closed,Open
1111,37.03574750108648,3.692574387626784,Closed,Open
1112,37.06908300738809,3.918001288235704,Closed,Open
1113,37.1024185136897,4.35318220529534,Closed,Open
1114,37.1357540199913,5.566758482276737,Closed,Open
1115,37.169089526292915,5.076934856647707,Closed,Open
1116,37.202425032594526,6.392120149058526,Closed,Open
1117,37.23576053889613,7.306057228233449,Closed,Open
1118,37.26909604519774,13.417353714896985,Closed,Open
1119,37.302431551499346,9.575790338061068,Closed,Open
1120,37.33576705780096,15.598423343748903,Closed,Open
1121,37.36910256410256,13.213206745045262,Closed,Open
1122,37.40243807040417,20.614330386504204,Closed,Closed
1123,37.43577357670578,22.2981048399198,Closed,Closed
1124,37.46910908300739,25.79457307264456,Closed,Closed
1125,37.50244458930899,14.524826616359112,Closed,Open
1126,37.535780095610605,17.667936022715054,Closed,Closed
1127,37.56911560191221,24.50567897216465,Closed,Closed
1128,37.60245110821382,19.804532617436895,Closed,Closed
1129,37.635786614515425,22.142295499789537,Closed,Closed
1130,37.66912212081704,18.775766609241437,Closed,Closed
1131,37.70245762711864,8.662030318047222,Closed,Open
1132,37.73579313342025,6.201975253209264,Closed,Open
1133,37.769128639721856,4.827088278662407,Closed,Open
1134,37.80246414602347,4.188687632941029,Closed,Open
1135,37.83579965232507,3.694286245684261,Closed,Open
1136,37.86913515862668,4.282585185215322,Closed,Open
1137,37.90247066492829,4.834044204181771,Closed,Open
1138,37.9358061712299,6.144523774369589,Closed,Open
1139,37.9691416775315,6.371407033474387,Closed,Open
1140,38.002477183833115,6.350807714038401,Closed,Open
1141,38.03581269013472,6.202369527454975,Closed,Open
1142,38.06914819643633,6.859213990542017,Closed,Open
1143,38.10248370273794,8.85338087631931,Closed,Open
1144,38.135819209039546,10.016203089211215,Closed,Open
1145,38.16915471534116,8.258942506888069,Closed,Open
1146,38.20249022164276,12.861025733042558,Closed,Open
1147,38.23582572794437,11.793567538879728,Closed,Open
1148,38.26916123424598,10.303474431756197,Closed,Open
1149,38.30249674054759,12.053012452092863,Closed,Open
1150,38.33583224684919,8.649608681153076,Closed,Open
1151,38.369167753150805,10.405535439622264,Closed,Open
1152,38.40250325945241,13.246156958050262,Closed,Open
1153,38.43583876575402,8.672109285061783,Closed,Open
1154,38.469174272055625,13.44252167150527,Closed,Open
1155,38.50250977835723,6.635604719993498,Closed,Open
1156,38.53584528465884,5.42384109801643,Closed,Open
1157,38.56918079096045,4.918567646409643,Closed,Open
1158,38.602516297262056,4.75523565265341,Closed,Open
1159,38.63585180356367,3.905618776159721,Closed,Open
1160,38.66918730986527,3.62952558593751,Closed,Open
1161,38.70252281616688,4.132862603010422,Closed,Open
1162,38.73585832246849,3.766180495338175,Closed,Open
1163,38.7691938287701,4.684140953321989,Closed,Open
1164,38.8025293350717,6.2270267438774916,Closed,Open
1165,38.835864841373315,7.591449896045127,Closed,Open
1166,38.86920034767492,8.322282972423213,Closed,Open
1167,38.90253585397653,6.909129776647491,Closed,Open
1168,38.935871360278135,10.033751332533054,Closed,Open
1169,38.969206866579746,10.58652438562039,Closed,Open
1170,39.00254237288136,14.519961029310064,Closed,Open
1171,39.03587787918296,9.88107771558932,Closed,Open
1172,39.069213385484574,11.876933041048032,Closed,Open
1173,39.10254889178618,17.308290587950133,Closed,Closed
1174,39.13588439808779,11.742681381938958,Closed,Open
1175,39.169219904389394,22.244285090289644,Closed,Closed
1176,39.202555410691005,13.96630958658042,Closed,Open
1177,39.23589091699261,16.135426861412746,Closed,Closed
1178,39.26922642329422,10.892944964517172,Closed,Open
1179,39.302561929595825,9.828738248785545,Closed,Open
1180,39.33589743589744,9.195073828743812,Closed,Open
1181,39.36923294219904,6.616303476875378,Closed,Open
1182,39.40256844850065,4.339214168403237,Closed,Open
1183,39.43590395480226,4.04581047201657,Closed,Open
1184,39.46923946110387,3.8561291213814783,Closed,Open
1185,39.50257496740547,5.154530713449245,Closed,Open
1186,39.53591047370709,6.295622477985883,Closed,Open
1187,39.56924598000869,5.513421434339706,Closed,Open
1188,39.6025814863103,8.701230338059851,Closed,Open
1189,39.635916992611904,8.071616325062156,Closed,Open
1190,39.669252498913515,9.30823523785488,Closed,Open
1191,39.70258800521512,9.672625377714818,Closed,Open
1192,39.73592351151673,13.689946462508225,Closed,Open
1193,39.769259017818335,23.373090721233545,Closed,Closed
1194,39.80259452411995,15.012903890886475,Closed,Open
1195,39.83593003042155,29.732137494637012,Closed,Closed
1196,39.86926553672316,19.229721220491516,Closed,Closed
1197,39.902601043024774,26.289032077031095,Closed,Closed
1198,39.93593654932638,27.29981684920249,Closed,Closed
1199,39.96927205562799,34.349622293762394,Closed,Closed
1200,40.002607561929594,19.17872595903504,Closed,Closed
1201,40.035943068231205,28.25080721161978,Closed,Closed
1202,40.06927857453281,15.561121902082933,Closed,Open
1203,40.10261408083442,5.373684449292689,Closed,Open
1204,40.135949587136025,5.400420429589397,Closed,Open
1205,40.16928509343764,4.5084212390775456,Closed,Open
1206,40.20262059973924,5.002139620023627,Closed,Open
1207,40.23595610604085,8.070476856114691,Closed,Open
1208,40.26929161234246,5.139237755337104,Closed,Open
1209,40.30262711864407,7.523595841219973,Closed,Open
1210,40.33596262494567,7.738613481358362,Closed,Open
1211,40.36929813124728,13.17259432986951,Closed,Open
1212,40.40263363754889,10.560079727104087,Closed,Open
1213,40.4359691438505,11.57912527490655,Closed,Open
1214,40.469304650152104,10.805603266218071,Closed,Open
1215,40.502640156453715,11.878638003421374,Closed,Open
1216,40.53597566275532,11.777333473938196,Closed,Open
1217,40.56931116905693,10.604023410951148,Closed,Open
1218,40.602646675358535,5.716376441413956,Closed,Open
1219,40.63598218166015,6.1063631756452805,Closed,Open
1220,40.66931768796175,4.1294437367123775,Closed,Open
1221,40.70265319426336,5.249348827915188,Closed,Open
1222,40.73598870056497,6.129677340373001,Closed,Open
1223,40.76932420686658,7.14534510564048,Closed,Open
1224,40.80265971316819,13.038404810405297,Closed,Open
1225,40.835995219469794,12.48491773027389,Closed,Open
1226,40.869330725771405,11.122050170719426,Closed,Open
1227,40.90266623207301,12.116972050522842,Closed,Open
1228,40.93600173837462,14.873980439601468,Closed,Open
1229,40.969337244676225,19.293781381574735,Closed,Closed
1230,41.00267275097784,53.81521088945878,Closed,Closed
1231,41.03600825727944,52.68337936710649,Closed,Closed
1232,41.06934376358105,20.711179135347905,Closed,Closed
1233,41.10267926988266,30.705664588766645,Closed,Closed
1234,41.13601477618427,36.62964331290669,Closed,Closed
1235,41.16935028248587,19.871811414385174,Closed,Closed
1236,41.20268578878749,24.673719882299643,Closed,Closed
1237,41.23602129508909,22.190334808292317,Closed,Closed
1238,41.2693568013907,35.84850603045244,Closed,Closed
1239,41.302692307692304,21.51074914472119,Closed,Closed
1240,41.336027813993915,19.459644852303384,Closed,Closed
1241,41.36936332029552,17.91539947814557,Closed,Closed
1242,41.40269882659713,19.816808076805433,Closed,Closed
1243,41.436034332898735,8.912977979922772,Closed,Open
1244,41.46936983920035,8.757726747151786,Closed,Open
1245,41.50270534550195,12.662146312477148,Closed,Open
1246,41.53604085180356,8.39790967311676,Closed,Open
1247,41.56937635810517,11.84172348496365,Closed,Open
1248,41.60271186440678,8.498789704064643,Closed,Open
1249,41.63604737070838,6.729635948548776,Closed,Open
1250,41.669382877009994,5.117246026580285,Closed,Open
1251,41.702718383311606,4.398273197706313,Closed,Open
1252,41.73605388961321,3.905109030899122,Closed,Open
1253,41.76938939591482,4.052225693379977,Closed,Open
1254,41.802724902216426,3.956667389515834,Closed,Open
1255,41.83606040851804,2.8153961180365545,Closed,Open
1256,41.86939591481964,2.250127084283205,Closed,Open
1257,41.90273142112125,2.3727420691120513,Closed,Open
1258,41.93606692742286,4.01083195647916,Closed,Open
1259,41.96940243372447,4.104355834496515,Closed,Open
1260,42.00273794002607,6.69532652379807,Closed,Open
1261,42.03607344632768,9.297788866471764,Closed,Open
1262,42.06940895262929,22.231403332170625,Closed,Closed
1263,42.1027444589309,41.02011701592281,Closed,Closed
1264,42.136079965232504,42.601056324931655,Closed,Closed
1265,42.16941547153411,31.50583512714468,Closed,Closed
1266,42.20275097783572,27.44246506582251,Closed,Closed
1267,42.23608648413733,26.803813990632836,Closed,Closed
1268,42.269421990438936,33.75877919021648,Closed,Closed
1269,42.30275749674055,25.121591104518867,Closed,Closed
1270,42.33609300304215,14.76528067845354,Closed,Open
1271,42.36942850934376,30.1859104416148,Closed,Closed
1272,42.40276401564537,17.605997666879148,Closed,Closed
1273,42.43609952194698,25.38198737330999,Closed,Closed
1274,42.46943502824858,28.75978094492376,Closed,Closed
1275,42.502770534550194,29.546573405388312,Closed,Closed
1276,42.5361060408518,13.897436034164702,Closed,Open
1277,42.56944154715341,26.69569253643741,Closed,Closed
1278,42.60277705345502,36.45281460062711,Closed,Closed
1279,42.636112559756626,20.98809186181536,Closed,Closed
1280,42.66944806605824,28.183525526646083,Closed,Closed
1281,42.70278357235984,11.0333036029969,Closed,Open
1282,42.73611907866145,15.939973607904424,Closed,Closed
1283,42.76945458496306,14.596636521911783,Closed,Open
1284,42.80279009126467,17.088007490635064,Closed,Closed
1285,42.83612559756627,23.39714663347296,Closed,Closed
1286,42.86946110386789,18.02188840101008,Closed,Closed
1287,42.90279661016949,18.3698121928342,Closed,Closed
1288,42.9361321164711,12.133536476377396,Closed,Open
1289,42.969467622772704,14.90429236946467,Closed,Open
1290,43.00280312907432,13.276686640998395,Closed,Open
1291,43.03613863537592,6.802296147383788,Closed,Open
1292,43.06947414167753,11.09705056535294,Closed,Open
1293,43.102809647979136,13.829055447371452,Closed,Open
1294,43.13614515428075,15.901850598562936,Closed,Closed
1295,43.16948066058235,9.35377329168522,Closed,Open
1296,43.20281616688396,7.148933872998458,Closed,Open
1297,43.23615167318557,4.246560600268656,Closed,Open
1298,43.26948717948718,3.9254386387579063,Closed,Open
1299,43.30282268578878,3.5927741412964944,Closed,Open
1300,43.336158192090394,3.03934644389632,Closed,Open
1301,43.369493698392,3.3182914081673327,Closed,Open
1302,43.40282920469361,3.7666011703577222,Closed,Open
1303,43.436164710995214,4.186408735365851,Closed,Open
1304,43.469500217296826,8.444604206603502,Closed,Open
1305,43.50283572359844,13.540876262237925,Closed,Open
1306,43.53617122990004,18.605760181368712,Closed,Closed
1307,43.56950673620165,11.892143495731831,Closed,Open
1308,43.60284224250326,11.06496484851968,Closed,Open
1309,43.63617774880487,14.526446470449116,Closed,Open
1310,43.66951325510647,23.807561823924765,Closed,Closed
1311,43.70284876140808,34.738431465592335,Closed,Closed
1312,43.73618426770969,32.25313482256186,Closed,Closed
1313,43.7695197740113,16.99708288049102,Closed,Closed
1314,43.802855280312905,30.591025004252643,Closed,Closed
1315,43.83619078661451,56.859475903318,Closed,Closed
1316,43.86952629291612,25.56912200291594,Closed,Closed
1317,43.90286179921773,19.626449777384536,Closed,Closed
1318,43.936197305519336,28.13049946232736,Closed,Closed
1319,43.96953281182095,19.375241933973363,Closed,Closed
1320,44.00286831812255,17.871765441612084,Closed,Closed
1321,44.03620382442416,19.25005729556026,Closed,Closed
1322,44.06953933072577,14.193112570695847,Closed,Open
1323,44.10287483702738,13.639665040892526,Closed,Open
1324,44.13621034332898,6.636897441072304,Closed,Open
1325,44.169545849630595,14.212670403551895,Closed,Open
1326,44.2028813559322,8.677828595983804,Closed,Open
1327,44.23621686223381,4.471088330117755,Closed,Open
1328,44.269552368535415,7.572425566440122,Closed,Open
1329,44.302887874837026,5.669691760926972,Closed,Open
1330,44.33622338113863,4.252510570691877,Closed,Open
1331,44.36955888744024,4.474701871760694,Closed,Open
1332,44.402894393741846,4.328478478404367,Closed,Open
1333,44.43622990004346,5.544605221187846,Closed,Open
1334,44.46956540634507,8.35525851351029,Closed,Open
1335,44.50290091264667,5.158724186575652,Closed,Open
1336,44.536236418948285,6.038236010429458,Closed,Open
1337,44.56957192524989,5.655502928634745,Closed,Open
1338,44.6029074315515,6.3721895765898235,Closed,Open
1339,44.636242937853105,5.536504344304732,Closed,Open
1340,44.66957844415472,7.052550002549543,Closed,Open
1341,44.70291395045632,5.34234221891927,Closed,Open
1342,44.73624945675793,4.996453690670343,Closed,Open
1343,44.769584963059536,4.9165627050295315,Closed,Open
1344,44.80292046936115,4.358137541640741,Closed,Open
1345,44.83625597566275,6.0674149841727445,Closed,Open
1346,44.86959148196436,4.960805281513869,Closed,Open
1347,44.90292698826597,5.254969636672789,Closed,Open
1348,44.93626249456758,8.036465335363873,Closed,Open
1349,44.96959800086918,5.416362829553599,Closed,Open
1350,45.002933507170795,6.086308566773561,Closed,Open
1351,45.0362690134724,5.317579312637743,Closed,Open
1352,45.06960451977401,10.91146186356347,Closed,Open
1353,45.102940026075615,5.1794777361600035,Closed,Open
1354,45.136275532377226,6.3263701427970105,Closed,Open
1355,45.16961103867883,7.874400648113501,Closed,Open
1356,45.20294654498044,10.040226782605757,Closed,Open
1357,45.236282051282046,9.789473684210526,Closed,Open
1358,45.26961755758366,9.833559631569043,Closed,Open
1359,45.30295306388526,9.783801524828052,Closed,Open
1360,45.33628857018687,12.03005495507906,Closed,Open
1361,45.369624076488485,11.36289508071709,Closed,Open
1362,45.40295958279009,8.863533280933863,Closed,Open
1363,45.4362950890917,7.783701647812242,Closed,Open
1364,45.469630595393305,8.591592480246803,Closed,Open
1365,45.50296610169491,9.3698730273118,Closed,Open
1366,45.53630160799652,10.202160755647997,Closed,Open
1367,45.56963711429813,9.892376661960434,Closed,Open
1368,45.602972620599736,14.67330509302322,Closed,Open
1369,45.63630812690135,17.151093259614676,Closed,Closed
1370,45.66964363320295,17.56696788451945,Closed,Closed
1371,45.70297913950456,38.48526191434047,Closed,Closed
1372,45.73631464580617,14.394326285501624,Closed,Open
1373,45.76965015210778,12.283455071049444,Closed,Open
1374,45.80298565840938,23.14405018192644,Closed,Closed
1375,45.836321164710995,22.360679774997894,Closed,Closed
1376,45.8696566710126,26.0049995193232,Closed,Closed
1377,45.90299217731421,7.967490124023028,Closed,Open
1378,45.936327683615815,6.0044520299959565,Closed,Open
1379,45.969663189917426,11.403669064045603,Closed,Open
1380,46.00299869621903,9.7137380712614,Closed,Open
1381,46.03633420252064,8.812682130692885,Closed,Open
1382,46.069669708822246,6.5026012894388465,Closed,Open
1383,46.10300521512386,8.44566207711344,Closed,Open
1384,46.13634072142546,6.705226610470639,Closed,Open
1385,46.169676227727074,6.060115510450275,Closed,Open
1386,46.20301173402868,7.595057704305391,Closed,Open
1387,46.23634724033029,4.36940992804132,Closed,Open
1388,46.2696827466319,11.233725170066302,Closed,Open
1389,46.303018252933505,5.490197834507114,Closed,Open
1390,46.33635375923512,4.474418486471645,Closed,Open
1391,46.36968926553672,5.385266948816094,Closed,Open
1392,46.40302477183833,13.829257608891083,Closed,Open
1393,46.43636027813994,9.282433961354831,Closed,Open
1394,46.46969578444155,8.259327747786791,Closed,Open
1395,46.50303129074315,7.887353474238758,Closed,Open
1396,46.53636679704477,9.339283817414598,Closed,Open
1397,46.56970230334637,12.364912073430103,Closed,Open
1398,46.60303780964798,14.520168529243971,Closed,Open
1399,46.636373315949584,21.537262094718205,Closed,Closed
1400,46.669708822251195,85.88480657252478,Open,Closed
1401,46.7030443285528,13.461797799699708,Closed,Open
1402,46.73637983485441,6.652016423102467,Closed,Open
1403,46.769715341156015,8.181447455935094,Closed,Open
1404,46.80305084745763,10.689441095931828,Closed,Open
1405,46.83638635375923,17.683969358637437,Closed,Closed
1406,46.86972186006084,6.520601826149369,Closed,Open
1407,46.90305736636245,5.83691503111799,Closed,Open
1408,46.93639287266406,7.415364378503553,Closed,Open
1409,46.96972837896566,8.947883290735044,Closed,Open
1410,47.003063885267274,14.070829232640044,Closed,Open
1411,47.03639939156888,6.188806782764106,Closed,Open
1412,47.06973489787049,6.439372426050485,Closed,Open
1413,47.103070404172094,9.548332234697524,Closed,Open
1414,47.136405910473705,12.659388437319414,Closed,Open
1415,47.16974141677532,16.584915011557765,Closed,Closed
1416,47.20307692307692,9.240712593234855,Closed,Open
1417,47.23641242937853,7.622459366402214,Closed,Open
1418,47.26974793568014,6.43873627669004,Closed,Open
1419,47.30308344198175,5.147854585633228,Closed,Open
1420,47.33641894828335,6.063920680600839,Closed,Open
1421,47.36975445458496,5.262758707511028,Closed,Open
1422,47.40308996088657,4.2046002472380835,Closed,Open
1423,47.43642546718818,6.162523230286276,Closed,Open
1424,47.469760973489784,4.41004868587238,Closed,Open
1425,47.503096479791395,2.7546295416105093,Closed,Open
1426,47.536431986093,2.427982747615219,Closed,Open
1427,47.56976749239461,3.086069644138716,Closed,Open
1428,47.603102998696215,5.183922154834902,Closed,Open
1429,47.63643850499783,14.178741031830238,Closed,Open
1430,47.66977401129943,6.654290781053723,Closed,Open
1431,47.70310951760104,8.539673728969994,Closed,Open
1432,47.73644502390265,12.084945939777594,Closed,Open
1433,47.76978053020426,12.15449329742187,Closed,Open
1434,47.80311603650586,7.651475803216862,Closed,Open
1435,47.836451542807474,6.394549290685104,Closed,Open
1436,47.86978704910908,6.618115615294728,Closed,Open
1437,47.90312255541069,7.361066737530437,Closed,Open
1438,47.936458061712294,7.084320173386762,Closed,Open
1439,47.969793568013905,6.994535682356957,Closed,Open
1440,48.00312907431551,8.864781558405125,Closed,Open
1441,48.03646458061712,16.040333777459484,Closed,Closed
1442,48.06980008691873,12.282874078699487,Closed,Open
1443,48.10313559322034,21.51074914472119,Closed,Closed
1444,48.13647109952195,6.476808209757893,Closed,Open
1445,48.16980660582355,10.850509850409834,Closed,Open
1446,48.20314211212517,12.780511077990354,Closed,Open
1447,48.23647761842677,22.05774507167627,Closed,Closed
1448,48.26981312472838,22.66138701709279,Closed,Closed
1449,48.303148631029984,10.409642440434972,Closed,Open
1450,48.336484137331595,17.69906440278539,Closed,Closed
1451,48.3698196436332,28.547350481475423,Closed,Closed
1452,48.40315514993481,10.79798831839236,Closed,Open
1453,48.436490656236415,15.174881450180324,Closed,Open
1454,48.46982616253803,25.108444043073455,Closed,Closed
1455,48.50316166883963,16.786899654194638,Closed,Closed
1456,48.53649717514124,16.293934690316757,Closed,Closed
1457,48.56983268144285,10.960067377670493,Closed,Open
1458,48.60316818774446,15.936003400462804,Closed,Closed
1459,48.63650369404606,8.386894538504702,Closed,Open
1460,48.669839200347674,6.28653703919777,Closed,Open
1461,48.70317470664928,7.364618580592402,Closed,Open
1462,48.73651021295089,5.167726578215145,Closed,Open
1463,48.769845719252494,3.992031999110379,Closed,Open
1464,48.803181225554106,3.2803256543318127,Closed,Open
1465,48.83651673185571,3.517672153131034,Closed,Open
1466,48.86985223815732,3.807619539978896,Closed,Open
1467,48.903187744458926,3.950459729635488,Closed,Open
1468,48.93652325076054,4.09833994428578,Closed,Open
1469,48.96985875706215,4.536917466336848,Closed,Open
1470,49.00319426336375,5.447038962871021,Closed,Open
1471,49.03652976966536,7.267424400243129,Closed,Open
1472,49.06986527596697,9.284685184383214,Closed,Open
1473,49.10320078226858,15.331974577478412,Closed,Open
1474,49.136536288570184,16.883838426139953,Closed,Closed
1475,49.16987179487179,20.603255025530764,Closed,Closed
1476,49.2032073011734,16.971536696812095,Closed,Closed
1477,49.23654280747501,9.856007506992908,Closed,Open
1478,49.269878313776616,26.812683565805195,Closed,Closed
1479,49.30321382007823,8.562844974048447,Closed,Open
1480,49.33654932637983,31.114483944155506,Closed,Closed
1481,49.36988483268144,13.94316193357455,Closed,Open
1482,49.40322033898305,10.464370443580815,Closed,Open
1483,49.43655584528466,11.580304325701553,Closed,Open
1484,49.46989135158626,10.955230022524235,Closed,Open
1485,49.503226857887874,9.654958935396822,Closed,Open
1486,49.53656236418948,10.193404132323902,Closed,Open
1487,49.56989787049109,7.093397911418227,Closed,Open
1488,49.603233376792694,11.19512122755314,Closed,Open
1489,49.636568883094306,10.692919217911363,Closed,Open
1490,49.66990438939591,10.255205057395523,Closed,Open
1491,49.70323989569752,8.396036767182027,Closed,Open
1492,49.736575401999126,13.934208343575252,Closed,Open
1493,49.76991090830074,7.505781247595226,Closed,Open
1494,49.80324641460234,7.162213156371241,Closed,Open
1495,49.83658192090395,9.342868359834103,Closed,Open
1496,49.86991742720557,7.313079520658292,Closed,Open
1497,49.90325293350717,8.724247818580121,Closed,Open
1498,49.93658843980878,6.936286395868991,Closed,Open
1499,49.969923946110384,8.176460615493802,Closed,Open
1500,50.003259452412,8.319688282306862,Closed,Open
1501,50.0365949587136,7.767008117308725,Closed,Open
1502,50.06993046501521,8.562394918571146,Closed,Open
1503,50.103265971316816,11.45877401581536,Closed,Open
1504,50.13660147761843,12.270780431649271,Closed,Open
1505,50.16993698392003,8.049284664276534,Closed,Open
1506,50.20327249022164,10.074491779508516,Closed,Open
1507,50.23660799652325,7.842313867249438,Closed,Open
1508,50.26994350282486,7.755703926545057,Closed,Open
1509,50.30327900912646,8.532421826317673,Closed,Open
1510,50.336614515428074,7.609687788786837,Closed,Open
1511,50.36995002172968,7.931246138810824,Closed,Open
1512,50.40328552803129,9.878530551334975,Closed,Open
1513,50.436621034332894,7.171879046428752,Closed,Open
1514,50.469956540634506,14.111447408996662,Closed,Open
1515,50.50329204693611,11.468085329821864,Closed,Open
1516,50.53662755323772,6.234139767841787,Closed,Open
1517,50.569963059539326,8.970089185732771,Closed,Open
1518,50.60329856584094,6.742933581511206,Closed,Open
1519,50.63663407214254,8.404231738303693,Closed,Open
1520,50.66996957844415,8.809887493439335,Closed,Open
1521,50.70330508474576,9.721997808028467,Closed,Open
1522,50.73664059104737,11.1873681105153,Closed,Open
1523,50.76997609734898,11.126026313938931,Closed,Open
1524,50.803311603650585,7.9531932770468865,Closed,Open
1525,50.83664710995219,6.99716329076627,Closed,Open
1526,50.8699826162538,8.68243142124459,Closed,Open
1527,50.90331812255541,8.19806363860884,Closed,Open
1528,50.936653628857016,7.593937707688737,Closed,Open
1529,50.96998913515863,13.017811437954784,Closed,Open
1530,51.00332464146023,8.671108280484173,Closed,Open
1531,51.03666014776184,10.24028716534204,Closed,Open
1532,51.06999565406345,14.408377818177566,Closed,Open
1533,51.10333116036506,6.355587394117113,Closed,Open
